Unnamed: 0,TEXT,TARGET_LIST
28.0,"Kepadatan lalu lintas di Air Terjun Lembah Anai saat liburan, akibat banyaknya pengunjung, berkontribusi pada cedera berat korban. Di kawasan urban dengan kepadatan aktivitas sisi jalan yang tinggi, tingkat fatalitas cenderung lebih tinggi dibandingkan dengan kawasan rural yang lebih tenang.","[0.0, 0.0, 0.0, 0.0, 0.0]"
29.0,"Cedera berat korban di Air Terjun Lembah Anai saat liburan, dikaitkan dengan kondisi lalu lintas yang ramai, menunjukkan risiko fatalitas yang lebih tinggi di kawasan urban. Kawasan dengan aktivitas sisi jalan yang tinggi cenderung memiliki tingkat fatalitas yang lebih tinggi daripada kawasan rural yang lebih sepi.","[0.0, 0.0, 0.0, 0.0, 0.0]"
30.0,"Saat liburan, kepadatan pengunjung di Air Terjun Lembah Anai menyebabkan lalu lintas ramai, yang berujung pada cedera berat korban. Di kawasan urban dengan aktivitas sisi jalan tinggi, risiko fatalitas lebih besar daripada di kawasan rural yang lebih tenang.","[0.0, 0.0, 0.0, 0.0, 0.0]"
,"Berdasarkan hasil investigasi dan analisis dapat disimpulkan bahwa penyebab truk tronton meluncur tak terkendali di bentang menurun dan terjadi tabrakan beruntun adalah gagalnya perlambatan dikarenakan kondisi jalan turunan panjang dan curam akan cenderung memaksa pengguna jalan untuk melakukan pengereman menggunakan rem utama berkalikali, tanpa diawali teknik pengereman mesin (engine braking). Akibatnya persediaan udara di tangki menipis dan fluida yang mendorong master cylinder agar kampas rem bergesekan dengan permukaan dalam tromol kurang tenaga. Perilaku kurang terampil dan tindakan berisiko tinggi justru terkadang tidak disadari, bahkan dianggap sebagai hal biasa. Pola pikir (attitude) dan kebiasaan (behaviour) ini sangat berbahaya atau bisa berakibat fatal bila tanpa didukung oleh pemahaman terhadap keselamatan. Kelebihan muatan 54% dari GVW/JBB atau 95% dari JBI, menjadi faktor yang berkontribusi juga terjadinya kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
1.0,"Hasil investigasi menunjukkan bahwa kecelakaan truk tronton yang meluncur tak terkendali dan menyebabkan tabrakan beruntun diakibatkan oleh kegagalan perlambatan karena kondisi jalan turunan yang panjang dan curam. Penggunaan berulang rem utama tanpa pengereman mesin mengakibatkan kekurangan pasokan udara di tangki dan tenaga yang tidak memadai pada master cylinder untuk memastikan kampas rem bergesekan efektif dengan tromol. Tindakan tidak terampil dan berisiko tinggi sering kali tidak disadari dan dianggap normal, sebuah sikap dan kebiasaan berbahaya yang dapat berakibat fatal, terutama jika tidak didukung oleh pemahaman keselamatan yang baik. Overload 54% dari GVW/JBB atau 95% dari JBI juga berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
2.0,"Investigasi menyimpulkan bahwa kecelakaan truk tronton yang meluncur di turunan dan menyebabkan tabrakan beruntun terjadi akibat kegagalan perlambatan. Hal ini disebabkan oleh kondisi jalan turunan yang panjang dan curam, yang memaksa penggunaan rem utama berulang kali tanpa teknik pengereman mesin, mengakibatkan penipisan persediaan udara di tangki dan tenaga yang tidak cukup pada master cylinder. Perilaku kurang terampil dan tindakan berisiko seringkali tidak disadari dan dianggap sebagai hal biasa, yang sangat berbahaya atau bisa berakibat fatal tanpa pemahaman keselamatan yang memadai. Kelebihan muatan sebesar 54% dari GVW/JBB atau 95% dari JBI juga menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
3.0,"Kecelakaan truk tronton yang meluncur di turunan dan menyebabkan tabrakan beruntun dapat disimpulkan disebabkan oleh kegagalan perlambatan. Hal ini terjadi karena kondisi jalan turunan yang panjang dan curam mendorong penggunaan rem utama secara berulang tanpa pengereman mesin, mengakibatkan penipisan udara di tangki dan tenaga yang tidak cukup pada master cylinder untuk pengereman yang efektif. Kurangnya keterampilan dan tindakan berisiko yang sering tidak disadari atau dianggap normal dapat sangat berbahaya atau berakibat fatal jika tidak didukung oleh pemahaman keselamatan yang baik. Overload sebesar 54% dari GVW/JBB atau 95% dari JBI juga menjadi faktor yang berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
4.0,"Hasil analisis menyatakan bahwa kecelakaan truk tronton yang meluncur dan menyebabkan tabrakan beruntun terjadi akibat kegagalan perlambatan di turunan panjang dan curam. Penggunaan rem utama yang berulang tanpa pengereman mesin menyebabkan penipisan udara di tangki dan kekurangan tenaga pada master cylinder, yang mengurangi efektivitas pengereman. Kurangnya keterampilan dan tindakan berisiko yang sering kali tidak disadari sebagai hal yang berbahaya dapat berujung pada kecelakaan fatal, terutama bila tidak didukung oleh pemahaman keselamatan yang memadai. Kelebihan muatan hingga 54% dari GVW/JBB atau 95% dari JBI juga menjadi faktor yang berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
5.0,"Investigasi terhadap kecelakaan truk tronton yang menyebabkan tabrakan beruntun di turunan panjang dan curam menemukan bahwa kegagalan perlambatan terjadi karena penggunaan rem utama yang berulang tanpa pengereman mesin. Ini menyebabkan persediaan udara di tangki menipis dan tenaga pada master cylinder tidak mencukupi untuk mengaktifkan kampas rem dengan efektif. Tindakan kurang terampil dan berisiko sering diabaikan atau dianggap biasa, sangat berbahaya tanpa pemahaman keselamatan yang adekuat. Kelebihan muatan sebesar 54% dari GVW/JBB atau 95% dari JBI juga menjadi faktor penting dalam kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
6.0,"Kecelakaan truk tronton yang meluncur dan mengakibatkan tabrakan beruntun di turunan dianalisis dan disimpulkan bahwa penyebabnya adalah kegagalan perlambatan karena kondisi jalan turunan yang panjang dan curam. Penggunaan rem utama secara berlebihan tanpa pengereman mesin mengurangi persediaan udara di tangki dan tenaga pada master cylinder, mengakibatkan pengereman yang tidak efektif. Kurangnya keterampilan dan tindakan berisiko yang sering tidak disadari sebagai berbahaya dapat menyebabkan kecelakaan fatal, khususnya tanpa pemahaman keselamatan yang tepat. Muatan yang berlebihan sebesar 54% dari GVW/JBB atau 95% dari JBI juga berperan dalam kecelakaan tersebut.","[0.0, 0.0, 1.0, 0.0, 0.0]"
7.0,"Hasil investigasi kecelakaan truk tronton yang terlibat dalam tabrakan beruntun di turunan menunjukkan bahwa kecelakaan disebabkan oleh kegagalan dalam memperlambat kendaraan. Kondisi jalan turunan yang panjang dan curam memaksa penggunaan rem utama secara berulang tanpa menggunakan teknik pengereman mesin, mengakibatkan penurunan persediaan udara di tangki dan tenaga yang tidak memadai pada master cylinder. Kebiasaan mengabaikan tindakan berisiko tinggi dan kurangnya keterampilan, yang seringkali tidak disadari, sangat berbahaya dan dapat berakibat fatal. Kelebihan muatan yang signifikan juga berkontribusi pada kecelakaan tersebut.","[0.0, 0.0, 1.0, 0.0, 0.0]"
8.0,"Analisis menyimpulkan bahwa kecelakaan truk tronton yang meluncur di turunan dan menyebabkan tabrakan beruntun disebabkan oleh gagalnya perlambatan akibat kondisi jalan turunan yang panjang dan curam. Penggunaan rem utama yang berulang kali tanpa pengereman mesin mengakibatkan kekurangan pasokan udara di tangki dan tenaga yang tidak cukup pada master cylinder. Tindakan yang kurang terampil dan berisiko tinggi, seringkali tidak disadari sebagai bahaya, dapat berujung pada kecelakaan fatal, khususnya tanpa pemahaman keselamatan yang memadai. Kelebihan muatan yang signifikan juga mempengaruhi kecelakaan tersebut.","[0.0, 0.0, 1.0, 0.0, 0.0]"
9.0,"Investigasi kecelakaan truk tronton yang menyebabkan tabrakan beruntun di turunan curam menunjukkan bahwa kegagalan perlambatan disebabkan oleh kondisi jalan dan penggunaan berlebihan rem utama tanpa pengereman mesin. Hal ini menyebabkan penurunan persediaan udara di tangki dan tenaga yang tidak memadai pada master cylinder untuk pengereman yang efektif. Kurangnya kesadaran akan tindakan berisiko tinggi dan keterampilan yang rendah sangat berbahaya dan bisa berakibat fatal, apalagi tanpa pemahaman keselamatan yang benar. Muatan berlebih juga menjadi faktor yang berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
10.0,"Hasil investigasi menemukan bahwa kecelakaan truk tronton yang meluncur dan menyebabkan tabrakan beruntun terjadi akibat gagalnya perlambatan di turunan. Kondisi jalan yang panjang dan curam membuat penggunaan rem utama berulang kali tanpa pengereman mesin menjadi penyebab utama, menyebabkan penipisan persediaan udara di tangki dan kekurangan tenaga pada master cylinder. Kebiasaan mengemudi yang tidak terampil dan berisiko tinggi, yang sering tidak disadari sebagai masalah, berpotensi sangat berbahaya dan bisa berakibat fatal. Kelebihan muatan yang signifikan juga merupakan faktor penting dalam kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
11.0,Penyebab kecelakaan truk tronton yang meluncur di turunan curam dianalisis sebagai kegagalan dalam melakukan perlambatan yang memadai. Penggunaan berlebihan pada rem utama tanpa pengereman mesin mengakibatkan penipisan udara di tangki dan kekuatan fluida master cylinder yang tidak memadai. Kurangnya kesadaran akan perilaku mengemudi yang kurang terampil dan berisiko tinggi bisa berakibat fatal. Kelebihan muatan yang substansial juga menjadi faktor yang berkontribusi.,"[0.0, 0.0, 1.0, 0.0, 0.0]"
12.0,"Investigasi mengungkap bahwa kecelakaan beruntun truk tronton di turunan panjang dan curam disebabkan oleh kegagalan perlambatan yang efektif. Kegiatan pengereman yang berlebihan menggunakan rem utama tanpa teknik pengereman mesin mengakibatkan penipisan udara di tangki dan kekuatan fluida master cylinder yang tidak memadai. Kurangnya kesadaran akan risiko tinggi dalam perilaku mengemudi ini sering diabaikan, padahal dapat menyebabkan kecelakaan fatal. Kelebihan muatan yang besar turut berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
14.0,"Investigasi menyimpulkan bahwa kecelakaan truk tronton yang meluncur tak terkendali di turunan panjang dan curam disebabkan oleh kegagalan dalam perlambatan. Pengemudi mengandalkan rem utama secara berlebihan tanpa pengereman mesin, mengakibatkan penurunan persediaan udara di tangki dan kekurangan tenaga fluida master cylinder. Kekurangan kesadaran tentang bahaya perilaku mengemudi yang kurang terampil dan berisiko tinggi sering diabaikan, meningkatkan risiko kecelakaan fatal. Kelebihan muatan yang signifikan juga berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
15.0,"Analisis kecelakaan truk tronton di turunan panjang dan curam mengindikasikan kegagalan perlambatan sebagai penyebab. Penggunaan berlebihan rem utama tanpa pengereman mesin menyebabkan penipisan udara di tangki dan fluida master cylinder yang lemah. Kurangnya keahlian dan perilaku berisiko tinggi dalam mengemudi sering dianggap remeh, namun dapat berujung pada kecelakaan fatal. Overload sebesar 54% dari GVW/JBB atau 95% dari JBI juga turut berperan dalam kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
16.0,"Penyebab kecelakaan truk tronton di turunan curam terungkap sebagai kegagalan perlambatan. Penggunaan rem utama berulang kali tanpa pengereman mesin berakibat pada penipisan udara di tangki dan tenaga fluida master cylinder yang tidak mencukupi. Kebiasaan mengemudi yang kurang terampil dan perilaku berisiko tinggi sering tidak diakui sebagai faktor bahaya, tetapi dapat menyebabkan kecelakaan fatal. Kelebihan muatan yang ekstrem juga menjadi faktor penyebab.","[0.0, 0.0, 1.0, 0.0, 0.0]"
17.0,"Hasil investigasi menunjukkan kecelakaan truk tronton di turunan panjang dan curam disebabkan oleh gagalnya sistem perlambatan. Pengemudi secara berlebihan mengandalkan rem utama tanpa menerapkan pengereman mesin, mengakibatkan kekurangan udara di tangki dan tenaga fluida master cylinder yang tidak memadai. Kurangnya kesadaran mengemudi yang aman dan berisiko tinggi sering diabaikan, namun berpotensi menyebabkan kecelakaan fatal. Kelebihan muatan yang substansial turut menyumbang pada terjadinya kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
18.0,"Kecelakaan beruntun truk tronton di turunan curam disebabkan oleh kegagalan dalam melakukan perlambatan yang efektif. Ketergantungan berlebih pada rem utama tanpa pengereman mesin mengakibatkan penipisan udara di tangki dan tenaga fluida master cylinder yang tidak cukup. Kekurangan keterampilan mengemudi dan perilaku mengemudi berisiko seringkali diabaikan, namun dapat berakibat fatal. Kelebihan muatan yang signifikan juga menjadi faktor penting dalam kecelakaan ini.","[0.0, 0.0, 1.0, 0.0, 0.0]"
19.0,"Investigasi menemukan bahwa kecelakaan truk tronton di turunan panjang dan curam terjadi akibat kegagalan dalam penggunaan teknik perlambatan yang tepat. Pengemudi berlebihan menggunakan rem utama tanpa pengereman mesin, menyebabkan penipisan udara di tangki dan tenaga fluida master cylinder yang tidak mencukupi. Perilaku mengemudi yang kurang terampil dan berisiko tinggi seringkali tidak diperhatikan, tetapi berbahaya dan bisa berakibat fatal. Kelebihan muatan menjadi faktor tambahan yang berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
20.0,"Penyebab kecelakaan truk tronton di turunan panjang dan curam adalah kegagalan perlambatan karena penggunaan rem utama secara berlebih tanpa pengereman mesin. Hal ini menyebabkan penipisan udara di tangki dan kekuatan fluida master cylinder yang tidak memadai. Kurangnya keahlian mengemudi yang aman dan perilaku berisiko tinggi sering diabaikan, namun sangat berbahaya. Kelebihan muatan yang besar juga berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
21.0,"Investigasi menyimpulkan bahwa kecelakaan truk tronton di turunan yang panjang dan curam terjadi karena kegagalan sistem perlambatan. Pengemudi terlalu sering menggunakan rem utama tanpa engine braking, menyebabkan penipisan udara di tangki dan fluida master cylinder yang tidak memadai. Perilaku mengemudi yang kurang terampil dan tindakan berisiko tinggi seringkali tidak disadari, padahal sangat berbahaya. Overload yang signifikan juga menjadi faktor penyebab kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
22.0,"Hasil investigasi mengindikasikan bahwa kecelakaan truk tronton di turunan panjang dan curam disebabkan oleh gagalnya pengemudi menerapkan perlambatan yang efektif. Penggunaan berlebihan pada rem utama tanpa teknik pengereman mesin menyebabkan penipisan udara di tangki dan kekurangan tenaga fluida master cylinder. Perilaku mengemudi yang kurang terampil dan berisiko tinggi sering tidak disadari sebagai masalah, namun dapat berakibat fatal. Kelebihan muatan menjadi faktor penyebab tambahan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
23.0,"Penyebab kecelakaan beruntun truk tronton di turunan curam dianalisis sebagai kegagalan dalam melakukan perlambatan yang memadai. Penggunaan rem utama secara berulang kali tanpa pengereman mesin mengakibatkan penipisan udara di tangki dan tenaga fluida master cylinder yang tidak mencukupi. Kekurangan kesadaran tentang risiko mengemudi yang kurang terampil dan berisiko tinggi sering diabaikan, namun berbahaya. Kelebihan muatan yang signifikan juga berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
24.0,"Kecelakaan truk tronton di turunan panjang dan curam disimpulkan terjadi akibat kegagalan pengemudi dalam melakukan perlambatan. Ketergantungan berlebihan pada rem utama tanpa engine braking mengakibatkan penipisan udara di tangki dan kekuatan fluida master cylinder yang tidak memadai. Kurangnya keahlian mengemudi yang aman dan perilaku berisiko tinggi sering tidak dianggap sebagai masalah, tetapi dapat menyebabkan kecelakaan fatal. Overload yang signifikan juga menjadi faktor penting.","[0.0, 0.0, 1.0, 0.0, 0.0]"
25.0,"Investigasi mengungkap bahwa kecelakaan truk tronton di turunan curam terjadi karena kegagalan perlambatan. Pengemudi berlebihan mengandalkan rem utama tanpa menerapkan teknik pengereman mesin, menyebabkan penipisan udara di tangki dan tenaga fluida master cylinder yang tidak memadai. Keterampilan mengemudi yang kurang dan perilaku mengemudi berisiko tinggi sering diabaikan, namun berpotensi menyebabkan kecelakaan fatal. Kelebihan muatan yang signifikan turut berperan dalam kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
26.0,"Penyebab kecelakaan truk tronton di turunan panjang dan curam dapat disimpulkan sebagai kegagalan dalam melakukan perlambatan yang efisien. Pengemudi menggunakan rem utama secara berlebih tanpa teknik pengereman mesin, menyebabkan penipisan udara di tangki dan kekuatan fluida master cylinder yang tidak cukup. Kurangnya kesadaran akan risiko mengemudi yang kurang terampil dan berisiko tinggi seringkali diabaikan, namun dapat berujung pada kecelakaan fatal. Kelebihan muatan yang substansial juga berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
26.0,"Penyebab kecelakaan beruntun truk tronton di turunan panjang dan curam dianalisis sebagai kegagalan perlambatan akibat penggunaan berlebihan rem utama tanpa teknik pengereman mesin. Kondisi ini menyebabkan penipisan udara di tangki dan kekuatan fluida master cylinder berkurang. Perilaku mengemudi yang kurang terampil dan berisiko tinggi sering tidak dianggap sebagai masalah, meskipun dapat berakibat fatal. Kelebihan muatan yang signifikan juga menjadi faktor yang berkontribusi.","[0.0, 0.0, 1.0, 0.0, 0.0]"
1.0,"Hasil investigasi dan analisis mengungkapkan bahwa kecelakaan truk tronton yang meluncur tak terkendali dan menyebabkan tabrakan beruntun diakibatkan oleh gagalnya perlambatan pada jalan turunan panjang dan curam. Hal ini memaksa penggunaan rem utama berulang kali tanpa pengereman mesin terlebih dahulu, mengakibatkan penipisan persediaan udara di tangki dan kekurangan tenaga pada fluida yang mendorong master cylinder. Kurangnya keterampilan mengemudi dan perilaku berisiko tinggi seringkali tidak disadari dan dianggap normal, padahal sangat berbahaya dan dapat menyebabkan kecelakaan fatal, terutama dengan kelebihan muatan sebesar 54% dari GVW/JBB atau 95% dari JBI.","[0.0, 0.0, 1.0, 0.0, 0.0]"
2.0,"Investigasi menyimpulkan bahwa kecelakaan beruntun truk tronton di turunan panjang dan curam terjadi karena kegagalan dalam perlambatan. Pengemudi terbiasa menggunakan rem utama berulang kali tanpa teknik pengereman mesin, yang menyebabkan persediaan udara di tangki menipis dan fluida master cylinder kehilangan kekuatan. Perilaku mengemudi yang kurang terampil dan berisiko ini sering tidak disadari sebagai masalah, meningkatkan risiko kecelakaan. Faktor tambahan adalah kelebihan muatan hingga 54% dari GVW/JBB atau 95% dari JBI yang juga berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
3.0,"Penyebab kecelakaan truk tronton yang meluncur tak terkendali dan menimbulkan tabrakan beruntun di turunan panjang dan curam dapat disimpulkan sebagai kegagalan perlambatan karena penggunaan berulang rem utama tanpa pengereman mesin. Kondisi ini mengakibatkan penipisan udara di tangki dan kekurangan daya pada fluida master cylinder. Pola perilaku kurang terampil dan berisiko seringkali tidak dianggap serius, padahal dapat berakibat fatal. Kelebihan muatan sebesar 54% dari GVW/JBB atau 95% dari JBI juga menjadi faktor yang berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
4.0,"Investigasi menemukan bahwa kecelakaan truk tronton yang meluncur tak terkendali di turunan terjadi akibat gagalnya perlambatan. Penggunaan rem utama yang berlebihan tanpa pengereman mesin menyebabkan kekurangan udara di tangki dan fluida master cylinder yang tidak cukup kuat. Kebiasaan mengemudi yang kurang terampil dan berisiko tinggi ini sering kali tidak disadari sebagai faktor berbahaya. Ditambah lagi, kelebihan muatan hingga 54% dari GVW/JBB atau 95% dari JBI turut berkontribusi pada kecelakaan.","[0.0, 0.0, 1.0, 0.0, 0.0]"
,Sedangkan untuk penyebab fatalitas korban adalah penggunaan mobil barang untuk mengangkut penumpang tanpa dilengkapi dengan fasilitas keselamatan yang memadai berupa tempat duduk dan tempat pegangan tangan sebagaimana diatur dalam PP Nomor 74 Tahun 2014.,"[0.0, 1.0, 0.0, 0.0, 0.0]"
1.0,"Fatalitas korban disebabkan oleh penggunaan mobil barang untuk mengangkut penumpang tanpa fasilitas keselamatan yang cukup, termasuk tempat duduk dan pegangan tangan, yang bertentangan dengan ketentuan dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
2.0,"Penyebab kematian korban adalah penggunaan mobil barang sebagai sarana pengangkutan penumpang tanpa menyediakan fasilitas keselamatan yang layak seperti tempat duduk dan pegangan tangan, sesuai dengan ketentuan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
3.0,"Fatalitas korban terjadi karena mobil barang yang diubah menjadi transportasi penumpang tanpa menyertakan fasilitas keselamatan yang memadai, seperti tempat duduk dan pegangan tangan, yang diwajibkan oleh PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
4.0,"Kematian korban disebabkan oleh penggunaan mobil barang untuk mengangkut orang tanpa fasilitas keselamatan yang sesuai, termasuk tempat duduk dan pegangan tangan, sesuai dengan persyaratan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
5.0,"Penyebab fatalitas korban adalah konversi mobil barang menjadi kendaraan penumpang tanpa memenuhi standar keselamatan yang diperlukan, termasuk tempat duduk dan pegangan tangan, yang bertentangan dengan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
6.0,"Fatalitas korban terjadi akibat penggunaan mobil barang yang tidak sesuai untuk mengangkut penumpang, tanpa fasilitas keselamatan yang memadai seperti tempat duduk dan pegangan tangan, melanggar ketentuan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
7.0,"Korban meninggal karena penggunaan mobil barang untuk mengangkut orang tanpa menyediakan fasilitas keselamatan yang adekuat, termasuk tempat duduk dan pegangan tangan, yang diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
8.0,"Kematian korban disebabkan oleh penggunaan mobil barang sebagai kendaraan penumpang tanpa fasilitas keselamatan seperti tempat duduk dan pegangan tangan, yang bertentangan dengan standar keselamatan yang ditetapkan dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
9.0,"Fatalitas korban terjadi karena mobil barang digunakan untuk mengangkut penumpang tanpa menyediakan fasilitas keselamatan yang cukup, termasuk tempat duduk dan pegangan tangan, sebagaimana diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
10.0,"Korban meninggal karena mobil barang digunakan sebagai transportasi penumpang tanpa fasilitas keselamatan yang layak, termasuk tempat duduk dan pegangan tangan, melanggar ketentuan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
11.0,"Penyebab kematian korban adalah penggunaan mobil barang yang tidak dilengkapi dengan fasilitas keselamatan yang memadai, seperti tempat duduk dan pegangan tangan, untuk pengangkutan penumpang, yang bertentangan dengan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
12.0,"Fatalitas korban disebabkan oleh penggunaan mobil barang yang tidak memenuhi standar keselamatan untuk mengangkut penumpang, termasuk kurangnya tempat duduk dan pegangan tangan, sebagaimana diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
13.0,"Korban meninggal karena mobil barang digunakan untuk mengangkut penumpang tanpa fasilitas keselamatan yang sesuai, seperti tempat duduk dan pegangan tangan, yang bertentangan dengan peraturan dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
14.0,"Fatalitas korban terjadi akibat penggunaan mobil barang untuk mengangkut penumpang tanpa menyediakan fasilitas keselamatan yang memadai, termasuk tempat duduk dan pegangan tangan, melanggar ketentuan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
15.0,"Kematian korban disebabkan oleh konversi mobil barang menjadi kendaraan penumpang tanpa menyertakan fasilitas keselamatan yang memadai, termasuk tempat duduk dan pegangan tangan, yang bertentangan dengan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
16.0,"Penyebab utama kematian korban adalah penggunaan mobil barang yang tidak dilengkapi dengan fasilitas keselamatan yang sesuai untuk pengangkutan penumpang, seperti kurangnya tempat duduk dan pegangan tangan, yang merupakan pelanggaran terhadap PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
17.0,"Fatalitas korban diakibatkan oleh penggunaan mobil barang untuk mengangkut penumpang tanpa memenuhi standar keselamatan, termasuk ketiadaan tempat duduk dan pegangan tangan yang layak, sebagaimana diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
18.0,"Korban meninggal karena mobil barang yang diubah menjadi kendaraan penumpang tidak menyediakan fasilitas keselamatan yang adekuat, khususnya tempat duduk dan pegangan tangan, yang bertentangan dengan aturan dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
19.0,"Fatalitas korban terjadi akibat penggunaan mobil barang sebagai transportasi penumpang tanpa dilengkapi fasilitas keselamatan yang diperlukan, seperti tempat duduk dan pegangan tangan, yang diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
20.0,"Penyebab kematian korban adalah penggunaan mobil barang yang tidak sesuai untuk pengangkutan penumpang, tanpa fasilitas keselamatan yang memadai termasuk tempat duduk dan pegangan tangan, melanggar PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
21.0,"Kematian korban disebabkan oleh penggunaan mobil barang untuk mengangkut penumpang tanpa fasilitas keselamatan yang cukup, termasuk tempat duduk dan pegangan tangan, yang bertentangan dengan ketentuan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
22.0,"Fatalitas korban terjadi karena mobil barang yang digunakan untuk mengangkut penumpang tidak menyediakan fasilitas keselamatan yang layak, termasuk tempat duduk dan pegangan tangan, sebagaimana diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
23.0,"Korban meninggal karena mobil barang digunakan sebagai kendaraan penumpang tanpa dilengkapi fasilitas keselamatan yang memadai, termasuk tempat duduk dan pegangan tangan, sebagaimana diwajibkan oleh PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
24.0,"Fatalitas korban terjadi akibat penggunaan mobil barang yang tidak dilengkapi dengan fasilitas keselamatan yang sesuai untuk pengangkutan penumpang, termasuk tempat duduk dan pegangan tangan, melanggar PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
25.0,"Penyebab kematian korban adalah penggunaan mobil barang untuk pengangkutan penumpang tanpa fasilitas keselamatan yang memadai, seperti ketiadaan tempat duduk dan pegangan tangan yang sesuai, yang bertentangan dengan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
26.0,"Kematian korban disebabkan oleh penggunaan mobil barang sebagai kendaraan penumpang tanpa menyertakan fasilitas keselamatan yang layak, termasuk tempat duduk dan pegangan tangan, yang diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
27.0,"Fatalitas korban diakibatkan oleh penggunaan mobil barang yang tidak memenuhi standar keselamatan untuk pengangkutan penumpang, termasuk ketiadaan tempat duduk dan pegangan tangan yang memadai, sebagaimana diatur dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
28.0,"Korban meninggal karena mobil barang yang digunakan untuk mengangkut penumpang tidak dilengkapi dengan fasilitas keselamatan yang cukup, termasuk tempat duduk dan pegangan tangan, melanggar ketentuan dalam PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
29.0,"Fatalitas korban terjadi akibat penggunaan mobil barang yang tidak sesuai standar keselamatan untuk pengangkutan penumpang, termasuk tidak adanya tempat duduk dan pegangan tangan yang layak, yang bertentangan dengan PP Nomor 74 Tahun 2014.","[0.0, 1.0, 0.0, 0.0, 0.0]"
