text,label
sabuk selamat sedia semua kursi tumpang guna mayoritas tumpang sebab fatalitas bus guling tumpang sisi kanan lempar sisi kiri timpa tumpang dan tingkat risiko cedera kepala rusuk,UA
pakai sabuk selamat banyak tumpang jadi fatalitas bus guling tumpang sisi kanan lempar sisi kiri timpa tumpang dan cedera kepala rusuk,UA
fatalitas korban oleh sabuk selamat sedia tidak oleh mayoritas tumpang bus guling tumpang sisi kanan timpa tumpang sisi kiri dorong dinding samping sebab cedera kepala rusuk,UA
guna sabuk selamat bagi besar tumpang fatalitas bus guling tumpang kursi kanan lempar kursi kiri timpa tumpang dan tingkat risiko cedera kepala rusuk,UA
korban alami fatalitas sedia sabuk selamat kursi tumpang manfaat mayoritas tumpang bus guling tumpang sisi kanan lempar sisi kiri timpa tumpang dan cedera kepala rusuk,UA
sabuk selamat sedia kursi tumpang tidak oleh mayoritas tumpang fatalitas bus guling tumpang sisi kanan lempar sisi kiri timpa tumpang dan sebab cedera kepala rusuk,UA
guna sabuk selamat sedia bagi besar tumpang jadi faktor utama fatalitas bus guling tumpang sisi kanan lempar sisi kiri timpa tumpang dan cedera kepala rusuk,UA
fatalitas korban jadi sabuk selamat sedia semua kursi tumpang guna bagi besar tumpang akibat bus guling tumpang sisi kanan lempar sisi kiri timpa tumpang dan cedera kepala rusuk,UA
celaka jadi mobil bus fatigue alami awak kendara fatigue sebab oleh bagai faktor kurang istirahat awak kendara ada kondisi puasa usaha otobus tidak atur awas jam kerja awak kendara beda atur jam kerja kemudi atur dalam uu no th llaj uu no th ketenagakerjaan mungkin usaha otobus paksa jam kerja awak kendara lebih yang laku cara internasional,PRE
celaka mobil bus fatigue alami awak kendara fatigue jadi akibat kurang waktu istirahat awak kendara kondisi puasa kurang atur awas jam kerja oleh usaha otobus beda atur jam kerja kemudi uu no tahun llaj uu no tahun ketenagakerjaan mungkin jam kerja lebih internasional,PRE
fatigue awak kendara jadi celaka mobil bus fatigue picu kurang waktu istirahat awak kendara kondisi puasa lemah atur awas jam kerja usaha otobus beda atur uu no tahun llaj uu no tahun ketenagakerjaan mungkin jam kerja lebih standar internasional,PRE
celaka mobil bus jadi akibat fatigue alami awak kendara sebab kurang waktu istirahat kondisi puasa minim awas usaha otobus hadap jam kerja beda atur jam kerja kemudi uu no tahun uu no tahun,PRE
fatigue awak kendara akibat kurang waktu istirahat kondisi puasa lemah awas usaha otobus hadap jam kerja jadi utama celaka mobil bus ini buruk beda atur uu no tahun llaj uu no tahun ketenagakerjaan,PRE
celaka mobil bus oleh fatigue awak kendara faktor fatigue liput kurang waktu istirahat kondisi puasa atur jam kerja tidak oleh usaha otobus beda atur jam kerja uu no tahun llaj uu no tahun,PRE
fatigue alami awak kendara jadi celaka mobil bus faktor liput kurang waktu istirahat kondisi puasa lemah awas jam kerja usaha otobus beda atur jam kerja kemudi uu no tahun uu no tahun,PRE
celaka mobil bus jadi fatigue alami awak kendara fatigue picu kurang istirahat kondisi puasa atur jam kerja buruk usaha otobus ada beda atur uu no tahun llaj uu no tahun,PRE
fatigue awak kendara jadi celaka mobil bus fatigue jadi akibat kurang waktu istirahat kondisi puasa minim awas usaha otobus beda atur jam kerja kemudi uu no tahun uu no tahun,PRE
celaka mobil bus fatigue alami awak kendara picu kurang istirahat kondisi puasa lemah awas jam kerja oleh usaha otobus beda atur jam kerja kemudi uu no tahun llaj uu no tahun,PRE
fatigue awak kendara jadi faktor utama celaka mobil bus fatigue picu kurang waktu istirahat kondisi puasa kurang awas jam kerja usaha otobus beda atur uu no tahun uu no tahun,PRE
celaka mobil bus fatigue awak kendara jadi kurang istirahat kondisi puasa lemah atur jam kerja oleh usaha otobus beda atur uu no tahun llaj uu no tahun,PRE
fatigue alami awak kendara jadi celaka mobil bus fatigue liput kurang waktu istirahat kondisi puasa lemah awas jam kerja usaha otobus beda atur jam kerja uu no tahun llaj uu no tahun,PRE
celaka mobil bus jadi akibat fatigue awak kendara picu kurang istirahat kondisi puasa lemah awas usaha otobus hadap jam kerja beda atur uu no tahun llaj uu no tahun,PRE
fatigue alami awak kendara jadi utama celaka mobil bus fatigue sebab kurang waktu istirahat kondisi puasa awas jam kerja lemah usaha otobus beda atur uu no tahun uu no tahun,PRE
celaka mobil bus fatigue awak kendara jadi kurang istirahat kondisi puasa lemah atur jam kerja oleh usaha otobus ada beda atur uu no tahun llaj uu no tahun,PRE
fatigue awak kendara jadi faktor utama celaka mobil bus fatigue jadi akibat kurang istirahat kondisi puasa lemah atur jam kerja usaha otobus beda atur uu no tahun llaj uu no tahun,PRE
celaka mobil bus fatigue alami awak kendara picu kurang istirahat kondisi puasa lemah atur jam kerja oleh usaha otobus ada beda atur uu no tahun llaj uu no tahun,PRE
fatigue alami awak kendara jadi utama celaka mobil bus fatigue liput kurang waktu istirahat kondisi puasa lemah awas jam kerja usaha otobus beda atur jam kerja uu no tahun llaj uu no tahun,PRE
celaka mobil bus jadi akibat fatigue awak kendara picu kurang istirahat kondisi puasa lemah awas usaha otobus hadap jam kerja beda atur uu no tahun llaj uu no tahun,PRE
fatigue awak kendara jadi celaka mobil bus fatigue jadi kurang waktu istirahat kondisi puasa lemah awas jam kerja usaha otobus beda atur uu no tahun uu no tahun,PRE
celaka mobil bus fatigue alami awak kendara adalah kurang istirahat kondisi puasa lemah awas jam kerja oleh usaha otobus ada beda atur uu no tahun uu no tahun,PRE
fatigue alami awak kendara jadi utama celaka mobil bus faktor liput kurang istirahat kondisi puasa lemah awas jam kerja usaha otobus ada beda atur uu no tahun llaj uu no tahun,PRE
celaka mobil bus jadi akibat fatigue awak kendara fatigue sebab kurang istirahat kondisi puasa lemah awas usaha otobus hadap jam kerja beda atur uu no tahun llaj uu no tahun,PRE
fatigue alami awak kendara jadi celaka mobil bus fatigue picu kurang istirahat kondisi puasa lemah awas jam kerja usaha otobus beda atur uu no tahun llaj uu no tahun,PRE
celaka mobil bus fatigue awak kendara picu oleh kurang istirahat kondisi puasa lemah awas usaha otobus hadap jam kerja ada beda atur uu no tahun uu no tahun,PRE
fatigue alami awak kendara jadi celaka mobil bus faktor adalah kurang istirahat kondisi puasa lemah awas jam kerja usaha otobus beda atur uu no tahun uu no tahun,PRE
celaka mobil bus jadi akibat fatigue awak kendara adalah kurang waktu istirahat kondisi puasa lemah atur jam kerja usaha otobus beda atur uu no tahun uu no tahun,PRE
fatigue awak kendara jadi utama celaka mobil bus fatigue jadi akibat kurang istirahat kondisi puasa lemah atur jam kerja usaha otobus ada beda atur uu no tahun uu no tahun,PRE
fatigue awak kendara jadi celaka mobil bus fatigue liput kurang istirahat kondisi puasa lemah atur jam kerja usaha otobus beda atur jam kerja uu no tahun llaj uu no tahun mungkin jam kerja lebih standar internasional,PRE
celaka mobil bus oleh fatigue alami awak kendara fatigue jadi kurang waktu istirahat kondisi puasa lemah awas usaha otobus hadap jam kerja beda atur uu no tahun llaj uu no tahun beri peluang jam kerja lebih,PRE
dasar hasil investigasi analisis simpul sebab jadi celaka ubah sudut kemudi cepat step steering input mobil tumpang arah kiri lajur tuju lajur tepat sisi kanan truk trailer tangki truk trailer tangki hindar kiri kendara hilang kendali kemudian arah kiri lajur tabrak pagar kam jalan panas manhole bottom loading cabinet bakar akibat logam tangki lunak uap bensin tangki kembang tekan tingkat kembang uap sulut sebab reaksi ledak ledak dapat robek tangki timbul gaya dorong kendara lambung saat darat fifth wheel tractor head patah jatuh bawah jalan layang sedang posisi akhir trailer tangki mobil tumpang dorong jauh meter posisi awal dua kendara tabrak pagar kam ledak sendiri hasil panas uap bahan bakar sedia sumber api uap baru hasil bakar trailer tangki mobil tumpang jadi,UA
dasar hasil investigasi analisis celaka oleh ubah sudut kemudi cepat step steering input mobil tumpang arah kiri lajur tuju lajur tepat sisi kanan truk trailer tangki truk trailer tangki usaha hindar kiri dua kendara hilang kendali kemudian arah lajur tabrak pagar kam jalan panas manhole bottom loading cabinet picu bakar lunak logam tangki uap bensin kembang tekan tingkat hingga jadi ledak,UA
investigasi tunjuk celaka jadi mobil tumpang laku step steering input tajam kiri lajur lajur kena sisi kanan truk trailer tangki truk trailer tangki hindar kiri dua kendara hilang kendali tabrak pagar kam jalan lajur panas hasil picu ledak uap bensin tangki sulut bakar trailer tangki mobil tumpang,UA
hasil analisis simpul celaka jadi akibat ubah kemudi dadak step steering input mobil tumpang kiri lajur lajur truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam ledak jadi akibat panas manhole bottom loading cabinet sebab tekan tangki tingkat,UA
utama celaka step steering input mobil tumpang kiri lajur lajur kena sisi kanan truk trailer tangki kemudian hindar kiri kendara hilang kendali tabrak pagar kam panas picu ledak tangki trailer hasil bakar hebat,UA
celaka sebab mobil tumpang ubah sudut kemudi cara dadak step steering input kiri lajur lajur truk trailer tangki usaha hindar kiri akibat kendara hilang kendali tabrak pagar kam uap bensin tangki ledak picu bakar trailer mobil tumpang,UA
dasar investigasi mobil tumpang laku ubah kemudi cepat kiri lajur lajur paksa truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam lajur ledak jadi akibat tekan uap bensin tingkat panas manhole bottom loading cabinet,UA
hasil lidi tunjuk celaka jadi mobil tumpang laku step steering input tajam kiri lajur tuju lajur sebab truk trailer tangki belok kiri hindar kendara hilang kendali tabrak pagar kam jalan ledak jadi akibat tangki trailer panas,UA
celaka ubah sudut kemudi dadak step steering input mobil tumpang kiri lajur lajur kena sisi kanan truk trailer tangki truk trailer tangki coba hindar kiri dua kendara hilang kendali tabrak pagar kam jadi ledak tangki trailer akibat tekan panas tingkat,UA
celaka akibat step steering input mobil tumpang arah kiri lajur lajur buat truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam panas picu ledak uap bensin tangki sebab bakar,UA
investigasi simpul celaka jadi ubah dadak kemudi mobil tumpang kiri lajur lajur picu truk trailer tangki hindar kiri akibat kendara hilang kendali tabrak pagar kam ledak jadi tekan panas tangki tingkat,UA
mobil tumpang laku ubah kemudi dadak step steering input kiri lajur tuju lajur truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam uap bensin tangki trailer ledak panas manhole bottom loading cabinet,UA
celaka sebab step steering input mobil tumpang kiri lajur tuju lajur buat truk trailer tangki hindar kiri akibat kendara hilang kendali tabrak pagar kam jalan ledak jadi akibat panas picu tekan uap bensin tangki tingkat,UA
celaka ubah dadak kemudi mobil tumpang step steering input kiri lajur lajur kena sisi kanan truk trailer tangki kemudian belok kiri kendara hilang kendali tabrak pagar kam ledak jadi akibat tekan tangki trailer tingkat panas,UA
hasil investigasi celaka jadi mobil tumpang ubah kemudi cara dadak kiri lajur lajur truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam ledak jadi tekan tangki trailer tingkat akibat panas,UA
investigasi tunjuk step steering input dadak mobil tumpang kiri lajur lajur paksa truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam jalan ledak jadi akibat tekan panas tangki trailer tingkat,UA
utama celaka ubah sudut kemudi mobil tumpang cara tibatiba kiri lajur lajur paksa truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam ledak jadi panas picu uap bensin tangki kembang,UA
celaka jadi akibat step steering input dadak mobil tumpang kiri lajur lajur buat truk trailer tangki usaha hindar kiri kendara hilang kendali tabrak pagar kam ledak jadi akibat tekan panas uap bensin tingkat tangki trailer,UA
dasar investigasi mobil tumpang ubah kemudi cepat kiri lajur lajur paksa truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam jalan jadi ledak akibat panas lunak logam tangki tingkat tekan uap bensin,UA
celaka sebab ubah kemudi mobil tumpang cara dadak step steering input kiri lajur tuju lajur kena sisi kanan truk trailer tangki truk hindar kiri kendara hilang kendali tabrak pagar kam panas picu ledak tangki trailer,UA
ledak jadi akibat step steering input mobil tumpang kiri lajur lajur paksa truk trailer tangki belok kiri kendara hilang kendali tabrak pagar kam jalan tekan panas tangki tingkat hingga bakar hebat,UA
ubah kemudi dadak mobil tumpang kiri lajur lajur truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam panas picu ledak tangki hasil bakar besar,UA
celaka jadi akibat step steering input mobil tumpang kiri lajur tuju lajur paksa truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam uap bensin tangki kembang akibat panas picu ledak,UA
mobil tumpang ubah kemudi cara cepat kiri lajur lajur kena sisi kanan truk trailer tangki usaha hindar kiri kendara hilang kendali tabrak pagar kam jalan ledak jadi akibat tekan panas tangki trailer,UA
hasil analisis simpul celaka jadi ubah kemudi dadak mobil tumpang step steering input kiri lajur lajur truk trailer tangki usaha hindar kiri kendara hilang kendali ledak jadi akibat tekan panas tangki trailer tingkat,UA
celaka sebab ubah dadak kemudi mobil tumpang kiri lajur lajur kena sisi kanan truk trailer tangki kemudian hindar kiri kendara hilang kendali tabrak pagar kam jalan ledak jadi akibat panas picu tekan tangki tingkat,UA
mobil tumpang ubah kemudi kiri cara tibatiba lajur lajur buat truk trailer tangki hindar kiri kendara hilang kendali tabrak pagar kam jalan ledak jadi akibat tekan panas tingkat tangki trailer,UA
celaka step steering input mobil tumpang kiri lajur lajur kena sisi kanan truk trailer tangki kemudian hindar kiri kendara hilang kendali tabrak pagar kam jalan ledak jadi tekan panas tangki trailer tingkat,UA
investigasi nyata celaka jadi akibat ubah kemudi dadak mobil tumpang kiri lajur lajur buat truk trailer tangki belok kiri kendara hilang kendali tabrak pagar kam jalan ledak jadi akibat tekan panas tangki trailer tingkat,UA
mobil tumpang laku step steering input dadak kiri lajur tuju lajur paksa truk trailer tangki belok kiri kendara hilang kendali tabrak pagar kam ledak jadi akibat panas lunak logam tangki tingkat tekan uap bensin,UA
celaka oleh ubah kemudi cepat mobil tumpang kiri lajur lajur paksa truk trailer tangki hindar kiri akibat kendara hilang kendali tabrak pagar kam tekan uap bensin tangki tingkat hingga picu ledak bakar hebat,UA
demikian simpul mungkin probability cause rangkai jadi celaka sebut rem utama mobil bus fungsi malfungsi tidak lengkap perangkat rem parkir geometrik jalan cukup ekstrim upa jalan tanjak turun tikung kurang ramburambu ingat himbauan larang mulai jarak meter dan titik jadi celaka ketidakcakapan kemudi kemudi kendara utama saat hadap situasi kritis datang cara tibatiba,PRE
demikian simpul mungkin rangkai celaka malfungsi rem utama mobil bus ada perangkat rem parkir kondisi geometrik jalan ekstrem upa tanjak turun tikung kurang rambu ingat larang jarak meter dan lokasi celaka ketidakcakapan kemudi hadap situasi kritis cara tibatiba,PRE
celaka sebut mungkin rem utama mobil bus tidak fungsi baik malfungsi tiada perangkat rem parkir kondisi jalan ekstrem tanjak turun tikung minim rambu ingat larang sekitar lokasi ketidakcakapan kemudi hadap situasi darurat,PRE
hasil analisis tunjuk celaka mungkin besar oleh rem utama mobil bus fungsi tidak ada rem parkir jalan kondisi ekstrem upa tanjak turun tikung kurang ramburambu ingat kurang terampil kemudi atas situasi kritis cara tibatiba,PRE
simpul mungkin celaka malfungsi rem utama mobil bus tiada rem parkir jalan geometrik ekstrem minim rambu ingat ketidakcakapan kemudi hadap situasi kritis dadak,PRE
mungkin celaka rem utama mobil bus fungsi tidak ada perangkat rem parkir kondisi jalan ekstrem minim rambu ingat kurang terampil kemudi hadap situasi darurat,PRE
faktor utama duga celaka rem utama mobil bus malfungsi tiada rem parkir kondisi geometrik jalan ekstrem kurang ramburambu sekitar lokasi celaka ketidakcakapan kemudi kemudi kendara situasi kritis,PRE
celaka sebut mungkin jadi akibat rem utama mobil bus tidak fungsi tiada rem parkir kondisi jalan tanjak turun tikung kurang rambu ingat ketidakcakapan kemudi hadap situasi darurat,PRE
celaka simpul bagai malfungsi rem utama mobil bus tiada perangkat rem parkir kondisi jalan ekstrem minim rambu ingat sekitar lokasi celaka ketidakmampuan kemudi hadap situasi kritis,PRE
rem utama mobil bus fungsi tidak ada perangkat rem parkir kondisi jalan ekstrem upa tanjak turun tikung kurang rambu ingat kurang terampil kemudi hadap situasi darurat jadi celaka,PRE
hasil analisis celaka mungkin rem utama mobil bus fungsi tidak ada rem parkir geometrik jalan ekstrem minim rambu ingat ketidakcakapan kemudi hadap situasi kritis cara dadak,PRE
hasil investigasi tunjuk celaka mungkin oleh malfungsi rem utama mobil bus tiada perangkat rem parkir kondisi jalan ekstrem kurang rambu ingat ketidakmampuan kemudi atas situasi darurat,PRE
mungkin celaka rem utama mobil bus tidak fungsi tiada rem parkir kondisi jalan ekstrem tanjak turun tikung minim rambu ingat kurang terampil kemudi situasi kritis,PRE
dasar analisis celaka mungkin jadi akibat rem utama mobil bus malfungsi tiada perangkat rem parkir jalan kondisi ekstrem upa tanjak turun tikung minim rambu ingat ketidakcakapan kemudi hadap situasi kritis cara dadak,PRE
faktor utama celaka mungkin rem utama mobil bus tidak fungsi tiada rem parkir geometrik jalan ekstrem minim rambu ingat sekitar lokasi ketidakmampuan kemudi situasi kritis,PRE
celaka mungkin besar rem utama mobil bus tidak fungsi tiada rem parkir kondisi jalan ekstrem kurang rambu ingat ketidakcakapan kemudi hadap situasi darurat cara dadak,PRE
demikian simpul sebab celaka rem utama mobil bus tidak fungsi tiada perangkat rem parkir kondisi jalan ekstrem upa tanjak turun tikung minim rambu ingat kurang terampil kemudi hadap situasi kritis dadak,PRE
faktor utama sebab celaka mungkin rem utama mobil bus fungsi baik tidak ada rem parkir jalan kondisi ekstrem minim rambu ingat ketidakcakapan kemudi hadap situasi kritis,PRE
celaka sebut duga jadi akibat rem utama mobil bus tidak fungsi tiada rem parkir geometrik jalan ekstrem upa tanjak turun tikung kurang rambu ingat ketidakmampuan kemudi hadap situasi kritis cara dadak,PRE
hasil analisis tunjuk sebab celaka mungkin rem utama mobil bus tidak fungsi tiada perangkat rem parkir kondisi jalan ekstrem minim rambu ingat ketidakcakapan kemudi hadap situasi darurat,PRE
celaka duga rem utama mobil bus fungsi tidak ada perangkat rem parkir kondisi jalan tanjak turun tikung kurang rambu ingat kurang terampil kemudi hadap situasi darurat cara tibatiba,PRE
hasil investigasi celaka mungkin rem utama mobil bus malfungsi tiada perangkat rem parkir kondisi jalan ekstrem upa tanjak turun tikung kurang rambu ingat terampil kemudi situasi kritis,PRE
faktor utama celaka adalah rem utama mobil bus tidak fungsi tiada rem parkir kondisi jalan ekstrem minim rambu ingat ketidakmampuan kemudi hadap situasi darurat cara dadak,PRE
celaka simpul bagai malfungsi rem utama mobil bus tiada perangkat rem parkir jalan kondisi ekstrem kurang rambu ingat kurang terampil kemudi atas situasi kritis dadak,PRE
celaka sebut jadi akibat rem utama mobil bus tidak fungsi tiada rem parkir jalan geometrik ekstrem upa tanjak turun tikung minim rambu ingat ketidakcakapan kemudi hadap situasi kritis,PRE
mungkin celaka rem utama mobil bus malfungsi ada rem parkir jalan kondisi ekstrem kurang rambu ingat ketidakcakapan kemudi hadap situasi kritis cara tibatiba,PRE
hasil investigasi nyata celaka sebab rem utama mobil bus tidak fungsi tiada rem parkir kondisi jalan ekstrem minim rambu ingat kurang terampil kemudi hadap situasi kritis cara dadak,PRE
hasil analisis simpul celaka mungkin besar oleh rem utama mobil bus malfungsi tiada rem parkir geometrik jalan ekstrem kurang rambu ingat ketidakcakapan kemudi hadap situasi darurat,PRE
faktor utama celaka rem utama mobil bus tidak fungsi tiada perangkat rem parkir kondisi jalan tanjak turun tikung minim rambu ingat ketidakmampuan kemudi hadap situasi kritis,PRE
utama celaka simpul bagai rem utama mobil bus fungsi tidak ada perangkat rem parkir geometrik jalan ekstrem kurang rambu ingat kurang terampil kemudi hadap situasi darurat cara tibatiba,PRE
mungkin celaka rem utama mobil bus alami malfungsi tiada perangkat rem parkir kondisi jalan ekstrem upa tanjak turun tikung kurang rambu ingat ketidakcakapan kemudi kendali kendara situasi kritis cara tibatiba,PRE
dasar hasil investigasi analisis simpul sebab jadi celaka tunggal mobil bus b nga guling tikung harmoko karakteristik tikung tajam ganda kondisi kabut tebal halang pohon arah jambi buat jarak pandang pendek kemudi tidak punya alam rute jalan kurang info cuaca risiko gagal hadap bagai jenis ancam sebab kondisi jalan lingkung tunda lanjut jalan laku tindak selamat saat lewat tikung harmoko kurang cepat pakai engine brake exhause brake,UA
dasar hasil investigasi analisis tahu sebab celaka tunggal mobil bus b nga tikung harmoko karena tikung tajam ganda kabut tebal serta pohon halang pandang arah jambi jarak pandang jadi pendek,UA
hasil analisis tunjuk celaka tunggal bus b nga guling tikung harmoko jadi akibat karakteristik tikung tajam ganda tambah kabut tebal pohon batas jarak pandang arah jambi,UA
investigasi ungkap celaka tunggal bus b nga tikung harmoko tikung tajam ganda jarak pandang pendek akibat kabut tebal halang pandang oleh pohon arah jambi,UA
faktor utama celaka tunggal bus b nga tikung harmoko tikung tajam ganda kabut tebal pohon kurang jarak pandang arah jambi,UA
celaka tunggal mobil bus b nga guling tikung harmoko kondisi tikung tajam ganda kabut tebal pohon kurang jarak pandang arah jambi,UA
analisis tunjuk celaka bus b nga tikung harmoko oleh tikung tajam ganda jarak pandang pendek akibat kabut tebal pohon,UA
celaka tunggal bus b nga guling tikung harmoko jadi tikung tajam ganda serta kabut tebal pandang halang pohon arah jambi,UA
hasil lidi simpul celaka tunggal mobil bus b nga tikung harmoko oleh tikung tajam ganda kondisi jarak pandang batas akibat kabut tebal pohon,UA
faktor tikung tajam ganda kabut tebal jarak pandang pendek akibat pohon jadi celaka tunggal bus b nga tikung harmoko,UA
utama celaka tunggal mobil bus b nga guling tikung harmoko kondisi tikung tajam ganda jarak pandang pendek akibat kabut tebal pohon,UA
investigasi nyata celaka bus b nga tikung harmoko jadi akibat tikung tajam ganda kabut tebal pandang halang pohon,UA
kondisi tikung tajam ganda kabut tebal pohon batas jarak pandang arah jambi jadi faktor celaka tunggal bus b nga tikung harmoko,UA
karakteristik tikung tajam ganda kabut tebal pohon halang pandang jadi celaka tunggal bus b nga guling tikung harmoko,UA
celaka tunggal bus b nga tikung harmoko oleh tikung tajam ganda kabut tebal jarak pandang pendek akibat pohon,UA
analisis investigasi simpul celaka bus b nga tikung harmoko oleh tikung tajam ganda jarak pandang pendek akibat kabut tebal pohon,UA
utama celaka tunggal bus b nga tikung harmoko tikung tajam ganda kabut tebal pandang halang pohon,UA
faktor lingkung upa tikung tajam ganda kabut tebal pandang batas pohon jadi celaka tunggal bus b nga guling tikung harmoko,UA
celaka tunggal mobil bus b nga guling tikung harmoko jadi akibat tikung tajam ganda kabut tebal pandang halang pohon arah jambi,UA
faktor tikung tajam ganda kabut tebal jarak pandang batas pohon celaka tunggal bus b nga tikung harmoko,UA
celaka bus b nga tikung harmoko jadi akibat kombinasi tikung tajam ganda kabut tebal pandang halang pohon,UA
analisis nyata tikung tajam ganda kabut tebal jarak pandang pendek pohon jadi celaka tunggal bus b nga tikung harmoko,UA
lidi tunjuk celaka tunggal bus b nga tikung harmoko oleh tikung tajam ganda jarak pandang batas akibat kabut tebal pohon,UA
celaka tunggal bus b nga tikung harmoko akibat tikung tajam ganda kabut tebal pandang halang pohon arah jambi,UA
karakteristik tikung tajam ganda liput kabut tebal pandang batas akibat pohon jadi faktor utama celaka bus b nga tikung harmoko,UA
faktor tikung tajam ganda kabut tebal jarak pandang pendek pohon celaka tunggal bus b nga guling tikung harmoko,UA
hasil analisis temu celaka tunggal bus b nga tikung harmoko oleh tikung tajam ganda kabut tebal pandang batas pohon,UA
celaka tunggal bus b nga guling tikung harmoko akibat tikung tajam ganda kabut tebal jarak pandang batas akibat pohon,UA
celaka bus b nga tikung harmoko tikung tajam ganda kabut tebal pandang halang pohon arah jambi,UA
analisis simpul tikung tajam ganda kabut tebal pandang batas pohon celaka tunggal bus b nga tikung harmoko,UA
investigasi nyata celaka tunggal bus b nga guling tikung harmoko oleh tikung tajam ganda kabut tebal jarak pandang batas pohon,UA
hasil investigasi simpul celaka oleh tata cara kendara kemudi truk trailer guna lajur,UA
hasil investigasi tunjuk celaka jadi akibat kemudi truk trailer lajur,UA
dasar investigasi celaka oleh cara kendara kemudi truk trailer pilih lajur,UA
celaka jadi kemudi truk trailer lajur saat kendara,UA
celaka identifikasi bagai tata cara kendara kemudi truk trailer pakai lajur,UA
hasil analisis simpul celaka oleh kemudi truk trailer guna lajur,UA
investigasi nyata sebab celaka guna lajur oleh kemudi truk trailer,UA
celaka jadi akibat kemudi truk trailer kendara lajur,UA
dasar hasil investigasi celaka oleh putus kemudi truk trailer guna lajur,UA
lajur oleh kemudi truk trailer jadi faktor celaka dasar hasil investigasi,UA
hasil investigasi sebut celaka jadi akibat tata cara kendara kemudi truk trailer pakai lajur,UA
celaka identifikasi bagai salah kemudi truk trailer guna lajur,UA
investigasi ungkap celaka oleh kemudi truk trailer kendara lajur,UA
celaka jadi kemudi truk trailer pilih lajur lama jalan,UA
hasil analisis sebut guna lajur oleh kemudi truk trailer celaka,UA
celaka oleh kemudi truk trailer kendara lajur turut investigasi,UA
celaka guna lajur oleh kemudi truk trailer lama kendara,UA
investigasi simpul celaka jadi kemudi truk trailer pakai lajur,UA
hasil investigasi temu celaka oleh tata cara kemudi truk trailer guna lajur,UA
dasar analisis celaka jadi akibat kemudi truk trailer lajur,UA
celaka akibat cara kendara kemudi truk trailer pilih lajur,UA
celaka kemudi truk trailer kendara kendara lajur,UA
hasil lidi tunjuk celaka oleh lajur oleh kemudi truk trailer,UA
investigasi nyata tata cara kendara kemudi truk trailer lajur jadi celaka,UA
celaka jadi kemudi truk trailer kendara kendara lajur,UA
lajur oleh kemudi truk trailer sebab utama celaka turut hasil investigasi,UA
dasar hasil investigasi celaka jadi akibat putus kemudi truk trailer pakai lajur,UA
hasil analisis nyata celaka oleh kemudi truk trailer kendara lajur,UA
celaka identifikasi bagai putus kemudi truk trailer guna lajur,UA
investigasi tunjuk celaka jadi cara kendara kemudi truk trailer pilih lajur,UA
celaka oleh tata cara kendara kemudi truk trailer guna lajur sesuai hasil investigasi,UA
dasar hasil investigasi analisis simpul sebab jadi celaka mobil bus rawat cara kala sistem rem gerak kopling sistem pindah daya kerja optimal ini akibat mobil bus cepat tinggi lewat jalan turun curam dengan tikung tajam,PRE
hasil investigasi analisis tunjuk sebab celaka kurang awat kala mobil bus sistem rem gerak kopling sistem pindah daya fungsi optimal,PRE
dasar investigasi celaka jadi mobil bus rawat cara kala gagal sistem rem gerak kopling pindah daya,PRE
kurang awat kala mobil bus akibat sistem rem gerak kopling sistem pindah daya kerja maksimal jadi celaka,PRE
celaka oleh optimal fungsi rem gerak kopling pindah daya mobil bus dapat awat rutin,PRE
analisis simpul sebab celaka lalai rawat mobil bus cara kala sistem penting kerja baik,PRE
hasil lidi tunjuk mobil bus tidak rawat cara rutin alami gagal sistem rem gerak kopling pindah daya sebab celaka,PRE
celaka identifikasi bagai kurang awat kala mobil bus sistem rem pindah daya fungsi baik,PRE
investigasi nyata celaka jadi mobil bus rawat cara rutin gagal sistem rem kopling lewat jalan turun curam,PRE
hasil analisis sebut celaka jadi akibat sistem rem gerak kopling pindah daya mobil bus optimal kurang awat,PRE
lalai rawat mobil bus cara kala gagal sistem rem gerak kopling jadi utama celaka,PRE
celaka gagal fungsi sistem rem kopling pindah daya mobil bus akibat kurang awat rutin,PRE
celaka jadi mobil bus dapat awat kala sistem rem komponen tidak fungsi baik,PRE
analisis tunjuk sebab celaka kurang awat mobil bus sistem rem gerak daya optimal,PRE
hasil investigasi simpul mobil bus tidak rawat cara rutin alami gagal sistem rem gerak kopling pindah daya sebab celaka,PRE
celaka oleh mobil bus rawat cara kala sistem rem komponen pindah daya tidak fungsi maksimal,PRE
kurang awat kala mobil bus gagal sistem rem pindah daya jadi faktor utama celaka,PRE
investigasi sebut celaka jadi akibat optimal sistem rem kopling pindah daya mobil bus kurang awat,PRE
celaka lalai awat mobil bus cara kala sebab sistem rem gerak kopling kerja optimal,PRE
